RoundNum_ByDate,Sample_ID,Site,Rep,Crucible_ID,In-oven ,Out-Oven ,"Empty Heated 
Crucible_Weight",In-oven,Out-oven,"SampleStart 
Crucible_Weight",In-Furnace ,Out-Furnace ,In-oven,Out-oven,"SampleEnd
Crucible_Weight",LOI_g,SOM_Percent,Mean_Blank_LOI-g,Adjusted_LOI,Adjusted_SOM_Percent,Comments
11_Dec15,S_YFH_P1,YF,2,9,12/15/23 5:45,12/15/23 7:45,11.5833,12/15/23 8:50,12/15/23 10:50,14.2172,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.0668,0.1504,5.71,0.0001,0.1505,5.713960287,
11_Dec15,S_YFH_P2,YF,1,124,12/15/23 5:45,12/15/23 7:45,10.0061,12/15/23 8:50,12/15/23 10:50,13.1776,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.9909,0.1867,5.89,0.0001,0.1868,5.889957433,
11_Dec15,S_YFH_P2,YF,2,87,12/15/23 5:45,12/15/23 7:45,9.7916,12/15/23 8:50,12/15/23 10:50,12.387,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.235,0.152,5.86,0.0001,0.1521,5.860368344,
11_Dec15,S_YFH_P3,YF,1,122,12/15/23 5:45,12/15/23 7:45,9.2301,12/15/23 8:50,12/15/23 10:50,11.993,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,11.8199,0.1731,6.27,0.0001,0.1732,6.268775562,
11_Dec15,S_YFH_P3,YF,2,117,12/15/23 5:45,12/15/23 7:45,10.4218,12/15/23 8:50,12/15/23 10:50,13.3686,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.1879,0.1807,6.13,0.0001,0.1808,6.135468983,
7_Nov30,S_YFH_P4,YF,2,42,30-Nov 830AM,11/30/23 10:30,12.0173,11/30/23 12:00,11/30/23 14:00,15.4064,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,15.2405,0.1659,4.9,-0.00005,0.16585,4.893629577,
7_Nov30,S_YFH_P4,YF,1,12,30-Nov 830AM,11/30/23 10:30,9.3589,11/30/23 12:00,11/30/23 14:00,13.7047,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.5031,0.2016,4.64,-0.00005,0.20155,4.63781122,
9_Dec6,S_YFH_P5,YF,1,25,12/6/23 8:00,12/6/23 10:00,10.6614,12/6/23 11:30,12/6/23 13:30,13.223,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.0747,0.1483,5.79,0.0002,0.1485,5.797158026,
9_Dec6,S_YFH_P5,YF,2,48,12/6/23 8:00,12/6/23 10:00,11.1476,12/6/23 11:30,12/6/23 13:30,15.1014,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,14.8732,0.2282,5.77,0.0002,0.2284,5.776721129,
3_Nov17,S_YFH_P6,YF,2,95,11/17/23 8:26,11/17/23 10:26,9.2104,11/17/23 11:30,11/17/23 13:30,10.0687,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.0199,0.0488,5.69,0.00005,0.04885,5.691483164,
3_Nov17,S_YFH_P6,YF,1,85,11/17/23 8:26,11/17/23 10:26,11.0276,11/17/23 11:30,11/17/23 13:30,12.0782,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.0189,0.0593,5.64,0.00005,0.05935,5.649152865,
4_Nov22,S_YFH_P7,YF,1,112,11/22/23 8:25,11/22/23 10:30,11.3347,11/22/23 12:13,11/22/23 14:13,13.162,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.0801,0.0819,4.48,0.00125,0.08315,4.550429596,
4_Nov22,S_YFH_P7,YF,2,114,11/22/23 8:25,11/22/23 10:30,10.2892,11/22/23 12:13,11/22/23 14:13,13.1282,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.001,0.1272,4.48,0.00125,0.12845,4.524480451,
5_Nov23,S_YFH_P8,YF,1,51,11/23/23 8:30,11/23/23 10:30,11.4244,11/23/23 12:00,11/23/23 14:00,13.3385,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,13.243,0.0955,4.99,0.00125,0.09675,5.054594849,
5_Nov23,S_YFH_P8,YF,2,28,11/23/23 8:30,11/23/23 10:30,10.7306,11/23/23 12:00,11/23/23 14:00,12.9111,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.8044,0.1067,4.89,0.00125,0.10795,4.950699381,
11_Dec15,S_YFH_V1,YF,1,18,12/15/23 5:45,12/15/23 7:45,10.3609,12/15/23 8:50,12/15/23 10:50,13.053,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.9141,0.1389,5.16,0.0001,0.139,5.163255451,
11_Dec15,S_YFH_V1,YF,2,93,12/15/23 5:45,12/15/23 7:45,9.7827,12/15/23 8:50,12/15/23 10:50,12.4101,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.277,0.1331,5.07,0.0001,0.1332,5.069650605,
7_Nov30,S_YFH_V2,YF,1,108,30-Nov 830AM,11/30/23 10:30,10.7378,11/30/23 12:00,11/30/23 14:00,12.7321,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.612,0.1201,6.02,-0.00005,0.12005,6.01965602,
7_Nov30,S_YFH_V2,YF,2,2,30-Nov 830AM,11/30/23 10:30,11.5057,11/30/23 12:00,11/30/23 14:00,13.566,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.4423,0.1237,6,-0.00005,0.12365,6.001553172,
8_Dec1,S_YFH_V3,YF,1,62,12/1/23 8:30,12/1/23 11:00,9.6544,12/1/23 11:30,12/1/23 13:30,13.0875,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.9032,0.1843,5.37,-0.0006,0.1837,5.350849087,
8_Dec1,S_YFH_V3,YF,2,93,12/1/23 8:30,12/1/23 11:00,9.7828,12/1/23 11:30,12/1/23 13:30,14.0399,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.8157,0.2242,5.27,-0.0006,0.2236,5.25240187,
11_Dec15,S_YFH_V4,YF,1,83,12/15/23 5:45,12/15/23 7:45,9.4446,12/15/23 8:50,12/15/23 10:50,11.8068,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,11.6854,0.1214,5.14,0.0001,0.1215,5.143510287,
11_Dec15,S_YFH_V4,YF,2,85,12/15/23 5:45,12/15/23 7:45,11.0283,12/15/23 8:50,12/15/23 10:50,14.1118,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.9584,0.1534,4.97,0.0001,0.1535,4.978109291,
4_Nov22,S_YFH_V5,YF,2,66,11/22/23 8:25,11/22/23 10:30,11.0146,11/22/23 12:13,11/22/23 14:13,13.1889,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.09,0.0989,4.55,0.00125,0.10015,4.606080118,
4_Nov22,S_YFH_V5,YF,1,85,11/22/23 8:25,11/22/23 10:30,11.0277,11/22/23 12:13,11/22/23 14:13,12.8186,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.7419,0.0767,4.28,0.00125,0.07795,4.352560165,
11_Dec15,S_YFH_V6,YF,1,62,12/15/23 5:45,12/15/23 7:45,9.6546,12/15/23 8:50,12/15/23 10:50,12.7093,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.55,0.1593,5.21,0.0001,0.1594,5.218188365,
11_Dec15,S_YFH_V6,YF,2,81,12/15/23 5:45,12/15/23 7:45,11.6311,12/15/23 8:50,12/15/23 10:50,14.0657,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.9398,0.1259,5.17,0.0001,0.126,5.175388154,
9_Dec6,S_YFH_V7,YF,1,42,12/6/23 8:00,12/6/23 10:00,12.0198,12/6/23 11:30,12/6/23 13:30,13.7932,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.7127,0.0805,4.54,0.0002,0.0807,4.550580805,
9_Dec6,S_YFH_V7,YF,2,28,12/6/23 8:00,12/6/23 10:00,10.731,12/6/23 11:30,12/6/23 13:30,13.7377,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.6071,0.1306,4.34,0.0002,0.1308,4.350284365,
5_Nov23,S_YFH_V8,YF,2,106,11/23/23 8:30,11/23/23 10:30,10.613,11/23/23 12:00,11/23/23 14:00,13.033,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.8868,0.1462,6.04,0.00125,0.14745,6.092975207,
5_Nov23,S_YFH_V8,YF,1,58,11/23/23 8:30,11/23/23 10:30,10.534,11/23/23 12:00,11/23/23 14:00,12.9215,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.7782,0.1433,6,0.00125,0.14455,6.054450262,
6_Nov29,S_YFN_H1,UP,1,113,11/29/23 8:00,11/29/23 10:00,9.4369,11/29/23 11:30,11/29/23 1:30,12.1292,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.9509,0.1783,6.62,0.00045,0.17875,6.639304684,
6_Nov29,S_YFN_H1,UP,2,68,11/29/23 8:00,11/29/23 10:00,10.469,11/29/23 11:30,11/29/23 1:30,12.4577,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.3302,0.1275,6.41,0.00045,0.12795,6.43385126,
11_Dec15,S_YFN_H2,UP,2,109,12/15/23 5:45,12/15/23 7:45,12.5965,12/15/23 8:50,12/15/23 10:50,14.5663,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.4423,0.124,6.3,0.0001,0.1241,6.300131993,
11_Dec15,S_YFN_H2,UP,1,61,12/15/23 5:45,12/15/23 7:45,11.2342,12/15/23 8:50,12/15/23 10:50,13.1342,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.0147,0.1195,6.29,0.0001,0.1196,6.294736842,
7_Nov30,S_YFN_H3,UP,1,9,30-Nov 830AM,11/30/23 10:30,11.5837,11/30/23 12:00,11/30/23 14:00,13.6768,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.5297,0.1471,7.03,-0.00005,0.14705,7.025464622,
7_Nov30,S_YFN_H3,UP,2,11,30-Nov 830AM,11/30/23 10:30,9.7832,11/30/23 12:00,11/30/23 14:00,12.727,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.5236,0.2034,6.91,-0.00005,0.20335,6.907738297,
6_Nov29,S_YFN_H4,UP,1,127,11/29/23 8:00,11/29/23 10:00,10.2362,11/29/23 11:30,11/29/23 1:30,13.4091,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.1946,0.2145,6.76,0.00045,0.21495,6.774559551,
6_Nov29,S_YFN_H4,UP,2,118,11/29/23 8:00,11/29/23 10:00,9.4224,11/29/23 11:30,11/29/23 1:30,11.4477,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.3134,0.1343,6.63,0.00045,0.13475,6.653335308,
7_Nov30,S_YFN_H5,UP,2,36,30-Nov 830AM,11/30/23 10:30,11.2319,11/30/23 12:00,11/30/23 14:00,12.787,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.6742,0.1128,7.25,-0.00005,0.11275,7.250337599,
7_Nov30,S_YFN_H5,UP,1,46,30-Nov 830AM,11/30/23 10:30,10.6582,11/30/23 12:00,11/30/23 14:00,12.3419,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.2318,0.1101,6.54,-0.00005,0.11005,6.536200036,
7_Nov30,S_YFN_H6,UP,1,3,30-Nov 830AM,11/30/23 10:30,10.654,11/30/23 12:00,11/30/23 14:00,14.5472,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,14.3145,0.2327,5.98,-0.00005,0.23265,5.975803966,
7_Nov30,S_YFN_H6,UP,2,15,30-Nov 830AM,11/30/23 10:30,10.5785,11/30/23 12:00,11/30/23 14:00,12.683,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.5596,0.1234,5.86,-0.00005,0.12335,5.861249703,
11_Dec15,S_YFN_H7,UP,1,78,12/15/23 5:45,12/15/23 7:45,10.8991,12/15/23 8:50,12/15/23 10:50,12.5018,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.3877,0.1141,7.12,0.0001,0.1142,7.12547576,
11_Dec15,S_YFN_H7,UP,2,113,12/15/23 5:45,12/15/23 7:45,9.4357,12/15/23 8:50,12/15/23 10:50,12.2992,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.1018,0.1974,6.89,0.0001,0.1975,6.897153833,
8_Dec1,S_YFN_H8,UP,1,59,12/1/23 8:30,12/1/23 11:00,9.2975,12/1/23 11:30,12/1/23 13:30,10.8154,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,10.7147,0.1007,6.63,-0.0006,0.1001,6.594637328,
8_Dec1,S_YFN_H8,UP,2,77,12/1/23 8:30,12/1/23 11:00,12.2023,12/1/23 11:30,12/1/23 13:30,13.7795,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.675,0.1045,6.63,-0.0006,0.1039,6.587623637,
3_Nov17,S_YFN_P1,UP,2,63,11/17/23 8:26,11/17/23 10:26,10.59,11/17/23 11:30,11/17/23 13:30,11.8292,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.7612,0.068,5.49,0.00005,0.06805,5.491446094,
3_Nov17,S_YFN_P1,UP,1,72,11/17/23 8:26,11/17/23 10:26,10.6219,11/17/23 11:30,11/17/23 13:30,11.5814,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.5317,0.0497,5.18,0.00005,0.04975,5.184992183,
7_Nov30,S_YFN_P2,UP,1,97,30-Nov 830AM,11/30/23 10:30,10.5051,11/30/23 12:00,11/30/23 14:00,12.748,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.6103,0.1377,6.14,-0.00005,0.13765,6.137143876,
7_Nov30,S_YFN_P2,UP,2,60,30-Nov 830AM,11/30/23 10:30,9.7701,11/30/23 12:00,11/30/23 14:00,12.2291,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.0808,0.1483,6.03,-0.00005,0.14825,6.028873526,
4_Nov22,S_YFN_P3,UP,2,81,11/22/23 8:25,11/22/23 10:30,11.6315,11/22/23 12:13,11/22/23 14:13,13.219,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.1158,0.1032,6.5,0.00125,0.10445,6.579527559,
4_Nov22,S_YFN_P3,UP,1,100,11/22/23 8:25,11/22/23 10:30,10.6911,11/22/23 12:13,11/22/23 14:13,12.132,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.0391,0.0929,6.45,0.00125,0.09415,6.534110625,
4_Nov22,S_YFN_P4,UP,1,68,11/22/23 8:25,11/22/23 10:30,10.4685,11/22/23 12:13,11/22/23 14:13,12.072,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.9684,0.1036,6.46,0.00125,0.10485,6.538821328,
4_Nov22,S_YFN_P4,UP,2,70,11/22/23 8:25,11/22/23 10:30,10.9109,11/22/23 12:13,11/22/23 14:13,12.3356,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.2467,0.0889,6.24,0.00125,0.09015,6.327647926,
8_Dec1,S_YFN_P5,UP,1,113,12/1/23 8:30,12/1/23 11:00,9.4374,12/1/23 11:30,12/1/23 13:30,11.2785,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.155,0.1235,6.71,-0.0006,0.1229,6.675357123,
8_Dec1,S_YFN_P5,UP,2,126,12/1/23 8:30,12/1/23 11:00,12.1146,12/1/23 11:30,12/1/23 13:30,13.7392,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.6402,0.099,6.09,-0.0006,0.0984,6.056875539,
3_Nov17,S_YFN_P6,UP,1,106,11/17/23 8:26,11/17/23 10:26,10.6115,11/17/23 11:30,11/17/23 13:30,11.5173,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.4683,0.049,5.41,0.00005,0.04905,5.415102672,
3_Nov17,S_YFN_P6,UP,2,117,11/17/23 8:26,11/17/23 10:26,10.4216,11/17/23 11:30,11/17/23 13:30,11.6563,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.5896,0.0667,5.4,0.00005,0.06675,5.40617154,
11_Dec15,S_YFN_P7,UP,1,101,12/15/23 5:45,12/15/23 7:45,11.3538,12/15/23 8:50,12/15/23 10:50,14.4702,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.2782,0.192,6.16,0.0001,0.1921,6.164163779,
11_Dec15,S_YFN_P7,UP,2,112,12/15/23 5:45,12/15/23 7:45,11.3349,12/15/23 8:50,12/15/23 10:50,13.2124,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.0968,0.1156,6.16,0.0001,0.1157,6.162450067,
11_Dec15,S_YFN_P8,UP,2,38,12/15/23 5:45,12/15/23 7:45,10.6209,12/15/23 8:50,12/15/23 10:50,12.7429,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.6208,0.1221,5.75,0.0001,0.1222,5.75871819,
11_Dec15,S_YFN_P8,UP,1,13,12/15/23 5:45,12/15/23 7:45,11.009,12/15/23 8:50,12/15/23 10:50,13.1718,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.0542,0.1176,5.44,0.0001,0.1177,5.442019604,
